date,temperature,rainfall,humidity,co2,sea_level
1995-01-27,27.184899090681743,70.44951346896521,54.73271525317415,349.34519056355913,5.019513835165745
1995-01-28,30.391668221077563,55.12941356374665,63.93162428339872,349.9052357164156,-0.8320411542616455
1995-01-29,28.59100714391346,74.53438517102198,66.49155209100579,348.8584750361731,-2.6321404228113425
1995-01-30,29.35949077184187,85.29384642250935,73.0967919072535,350.94526169878577,3.0592421269356764
1995-01-31,28.888595631126375,84.04464877370796,70.51045930234618,351.56867045320297,1.4491767124196306
1995-02-01,33.94418850697297,78.28088282271868,70.93603944424174,354.55955229793636,-0.7608319424480521
1995-02-02,30.358709977442192,85.74443641439021,65.68799531434807,349.86415993240627,0.4344441749241098
1995-02-03,28.41476063253493,72.631255251495,68.39864974314546,347.3363394012704,-0.7843394866627815
1995-02-04,32.31811339312356,78.94909994998176,66.68440207647654,349.23245285937725,2.436468944411931
1995-02-05,28.372498087837442,66.42425527490023,65.49113543392697,351.9414259724224,5.434777662998524
1995-02-06,31.371353360094094,76.71172203998766,68.92603660427898,348.7090816388173,-1.7949123177678077
1995-02-07,27.17196440110413,87.6344172443103,72.5420993277842,347.2971827095868,1.6548308572125117
1995-02-08,28.570807981559703,68.9876358227658,69.57774237169633,348.76486842533944,-4.186513887032355
1995-02-09,31.75493472282338,66.80285774096423,71.09113267067868,349.20883785183577,-2.8043249634138507
1995-02-10,32.97029465975946,76.92007183163622,76.44716527525658,348.11729648082394,2.1116260225386148
1995-02-11,31.966325281457024,74.19876269245113,70.72892027139204,350.72465449440494,0.22334964307364047
1995-02-12,31.520558807442747,83.46922196402203,66.81903922171945,350.1387227931774,-2.8823483373582004
1995-02-13,31.275916112183335,72.94951542947625,76.55832295247953,351.8832437266473,0.4820344748373871
1995-02-14,29.04531176814233,95.16272923809302,75.31841478357437,349.4191794645774,3.1030877449607024
1995-02-15,30.684826931624514,65.56950391166042,75.87642993649706,351.43409456098436,-3.863832916932474
1995-02-16,31.323288613871203,91.48310939403385,77.6020740535968,349.3404893252189,5.727155860033569
1995-02-17,34.47671710214481,71.7681886354784,76.99154809581944,348.07287207906757,2.2172293573804676
1995-02-18,33.16543652340507,61.91905616202198,75.08308521628763,349.253124421612,2.287634291901166
1995-02-19,29.065633488598223,82.71098390263117,87.12337948383171,347.1096942034221,0.5153071076639906
1995-02-20,33.351148569402504,78.23051321521868,68.96345280616899,353.9297257509075,5.771326402945949
1995-02-21,32.041802958884126,70.11574036380071,72.67383062897271,350.6453598559323,3.427509266954777
1995-02-22,31.564798223200338,64.82405735311845,80.65558495852638,348.7766124691183,-0.5515886311339752
1995-02-23,34.246325762908455,81.97083565427249,76.7401532239714,349.6192038146339,2.8339072406048373
1995-02-24,35.18692858578093,92.21993127653262,80.02039635020341,345.4806300621367,-1.6270845438727881
1995-02-25,35.087041369207434,88.708597062961,77.27831321373264,353.25733036817934,-0.2578090887264294
1995-02-26,31.64316346239917,83.81389154302497,83.49369528311607,353.06878589588297,4.993435919492442
1995-02-27,32.79782819706419,88.41321195755648,71.77481383452334,350.6178395051935,1.7668837558167396
1995-02-28,34.17094331773971,83.72054233732254,83.7086412775841,351.04874617841904,2.5993032608750055
1995-03-01,35.54915202389552,70.0533159007284,83.03026163153739,347.88153392185967,4.134206477280705
1995-03-02,32.726813905733636,70.48931433694943,71.29768152344003,348.03401357460876,2.2805997601507233
1995-03-03,33.398374579478514,83.00398291592293,80.67116115232322,347.0364269561732,-1.787006166984622
1995-03-04,31.63895728002077,83.7561675340738,77.46615053768433,350.1159489724203,5.640971584245759
1995-03-05,31.5385289922688,94.18908064344959,74.80671683359566,352.56722184311815,2.2161684789192475
1995-03-06,35.63266576438096,93.5582770238372,68.54952144445627,349.6857876654005,2.4387166152960993
1995-03-07,36.7941002554736,92.33188266969492,73.08620790046614,351.15467447257925,0.8565517529928657
1995-03-08,34.008918356233735,83.76229239664154,81.82312046462961,352.42401649142994,4.031804490126731
1995-03-09,36.22861403772694,73.032329807564,82.48863210063547,347.22521323510557,6.454990809261704
1995-03-10,35.01070089789925,91.2223787138281,77.49728126870308,354.17161133123903,-0.4053085559722598
1995-03-11,33.06032143826649,92.60518228553869,82.76167029217493,352.80218714476183,3.927564631272804
1995-03-12,35.13371709691874,63.70892769289896,83.52342154830859,351.522397694839,0.8450364953441681
1995-03-13,37.54457896092179,79.48047363125907,79.68512754167459,352.34986720980913,-5.241804901063362
1995-03-14,34.45163168568553,81.13171687786719,75.40946220665205,352.45089664470595,-3.449048963884451
1995-03-15,37.704530825736434,89.43289507491059,81.32996709591633,351.1010897007543,2.046589111290134
1995-03-16,29.38487952596835,80.4115870272351,81.65751921574032,353.3794317227786,3.815378198834616
1995-03-17,36.3144529279593,88.24825181794779,82.68452070484864,349.62462100917736,2.6221389272842854
1995-03-18,34.88815854488719,86.69720747053037,83.72829478704134,351.46063000622195,3.1128070901603206
1995-03-19,34.156591687923715,87.37252349151953,72.6711862438423,353.18735908775005,8.584927244154969
1995-03-20,34.97578345249429,81.94999072321882,77.00732060328443,345.16873986255035,2.411859529122301
1995-03-21,30.851882005116494,82.8624082701976,70.13302267699308,351.43413195603597,0.04254115134821046
1995-03-22,34.419526170683554,78.57628207227677,83.42445652681859,352.01448111039315,0.4679730674089572
1995-03-23,35.60202799303648,93.29465210149777,78.68543160797763,347.15545431115635,5.76351076613185
1995-03-24,37.86959811366517,95.30832608940781,81.95272025523414,351.1430431043773,-2.9384626374377074
1995-03-25,33.9003433781761,81.9827088754639,72.46605044740784,348.99905686104364,4.593581902569318
1995-03-26,33.3400302309327,104.97511723592852,86.8892623863443,351.3871472743642,0.9388053002336205
1995-03-27,33.97069088931774,86.69074537146668,73.94668409984722,350.4106020077791,-1.5938373242762962
1995-03-28,36.819245628736184,105.19485516229183,83.8193159840754,348.7150101516788,-3.438947542767375
1995-03-29,35.65722474036097,83.51614510790652,80.55845927757399,352.83405970664114,5.363879599234249
1995-03-30,33.94852466158418,69.70422268359297,79.03778633716277,349.7850682208781,-1.6393889313168135
1995-03-31,36.03994148998252,94.01271832831914,78.64456950653694,351.1687917463191,1.1303821302237012
1995-04-01,35.20996074725035,92.48508064063748,76.80949974814315,353.26402529466293,-1.9703554380108763
1995-04-02,36.952531466040995,90.34060429926535,86.47431405759859,348.8096069483472,6.862073584006592
1995-04-03,33.60760816478218,83.5595264430544,80.05398978550836,350.66616032247805,1.2696118166917485
1995-04-04,34.34990105555358,89.60946636854315,73.63148665993457,349.6664734258645,-3.0534457819629717
1995-04-05,34.21156014252386,84.8040918559204,78.03854220713364,350.11983431629466,-0.290156251808256
1995-04-06,32.05634060864718,86.8428604068493,80.57487317109809,354.9834299106018,5.186294915612252
1995-04-07,35.56025179974132,98.22053500167866,84.39113262924059,351.5918771523483,-1.9130065486908419
1995-04-08,35.47181381887459,91.57244626599751,76.84203838276225,351.31257662687096,-0.0562068981587478
1995-04-09,34.938678982295606,95.74407643305797,77.13339850084635,351.7406318309083,4.600142696862584
1995-04-10,34.43508971188472,87.22841854303573,79.89071244038384,351.56004230762915,2.076157197651761
1995-04-11,32.04640473908456,86.01775254050547,84.08608709901324,347.0549618639127,-2.598490278610887
1995-04-12,34.00581624505165,77.78223677031285,72.81475836161948,355.30717647234627,1.740538919711214
1995-04-13,34.12872590141938,85.48418154013763,82.11904698786853,347.7919816704435,0.6228308340170946
1995-04-14,33.17374563313393,55.82927646940334,77.19989836200409,354.1929751421921,1.24892456367182
1995-04-15,34.41698185544756,82.98250820210612,77.82020102383879,351.97088322960286,3.9419519975614357
1995-04-16,35.50602750359415,87.89876954905417,89.36663438613002,351.1034764252462,1.834633368945257
1995-04-17,38.42580189502245,94.17555848526752,78.28706484852535,350.13801432624274,0.8451290530756164
1995-04-18,34.95523504973201,85.66193390424229,82.94782509128882,355.96637127000145,0.70834569891158
1995-04-19,35.070988649180826,91.62397528766782,82.66818911862566,351.97209517758256,4.375086450536364
1995-04-20,34.35397851725569,66.1365765865844,73.06711202975089,350.8055580764893,-1.0057645781325892
1995-04-21,30.6095001992079,87.14207721354734,69.62825124169389,349.7067224270507,-5.337850513338281
1995-04-22,34.335393555193136,70.68022592268322,82.84253738799319,349.474017187996,0.5005856206701271
1995-04-23,39.50278683781253,131.35584040427239,73.19674765851698,350.89260130925345,2.321861242701509
1995-04-24,39.189352584509706,85.09997340908512,70.16489967100674,348.9372394410054,-0.051417400063382024
1995-04-25,33.81125211587536,99.46598492111129,83.48248359540887,352.16481348963623,-0.36777451529103966
1995-04-26,34.72945541768853,90.13625283846923,73.11495893300636,349.5212925486928,0.12612292132255454
1995-04-27,33.98462556315097,86.31654206435856,74.20452866807173,352.82955420147596,1.1557977461012974
1995-04-28,31.64170455866011,85.63826773472533,87.78865159014467,352.79188382462576,-2.654816597625184
1995-04-29,36.18706322911052,78.38600397313505,69.462469645682,350.7229035931736,3.23481169045469
1995-04-30,35.32500912612993,79.76065402521459,71.31881387243608,352.00144530055076,-6.725745649084763
1995-05-01,35.3203247494358,89.14201320308084,75.13563566181683,352.1086345493133,2.891881153854201
1995-05-02,31.834020686401594,70.67207993755152,76.06155836182612,347.9303094013889,2.2223588992200156
1995-05-03,36.370361282097896,90.10342729282328,72.61771698440828,354.3254244864046,2.7841352509516097
1995-05-04,30.670516057908973,79.924891622934,71.11170566044669,350.3576169699419,-4.481623621586969
1995-05-05,34.55487323898528,91.69258992544113,84.2684812105324,352.2673173147664,2.1927446866568507
1995-05-06,37.66653414329289,92.6651025212772,77.84201459500177,352.3304831994595,-0.3026484404563585
1995-05-07,31.2065654158671,65.93068193277924,79.25660474996425,345.9112278837019,6.142024233546176
1995-05-08,31.954638202908694,76.4433902205656,75.44347304362621,349.58350956669256,2.4312142661874763
1995-05-09,33.1837422141417,73.2920376718984,77.370932019948,352.5851714864624,-2.1735352803550683
1995-05-10,31.872334735930476,63.29871455241716,80.37750540712224,351.03600465389957,-3.704270197641242
1995-05-11,29.670477692149344,70.67002889258752,70.51618575461414,352.2965042971241,-0.466464905762332
1995-05-12,32.79915286536416,104.96810296427512,76.60195223840077,351.11036463675714,3.823131244870721
1995-05-13,30.425378282950014,86.20177206340473,78.53354811767963,353.39146099089197,4.8564130810429935
1995-05-14,33.38289905207394,98.82176012000137,82.54842694889322,351.1678310695933,1.953838149729996
1995-05-15,30.48039780195035,87.47328656364286,84.33060598073855,353.79500737568424,1.6603370396986408
1995-05-16,35.300485323583246,71.28864493695373,74.70283725842805,348.99383791711807,0.4347056984813171
1995-05-17,30.513353540423324,74.40563243754669,79.80486695057922,350.70568082200305,1.3773755771298413
1995-05-18,31.31288990771792,83.61561087788218,60.51478487088181,349.7812277132157,5.099212033419485
1995-05-19,33.45914584800447,81.60599841381101,81.3768827364239,351.7523648679232,0.4227718447375364
1995-05-20,29.243463974997862,70.949134411458,69.73185897566665,350.4248227394523,3.449640719193199
1995-05-21,32.03121405426502,61.10632258257134,71.89763989924226,350.530196144449,-0.10141829915931888
1995-05-22,34.05973990113187,108.55980040334994,75.04661668656638,349.5867576815546,4.534258615665757
1995-05-23,28.097745584272737,73.73901586040532,71.80804445533911,350.08188526361687,3.2412033599422534
1995-05-24,31.547374271370206,71.35399506670691,73.28795889710723,350.9898680590594,4.431991647187953
1995-05-25,31.56144342265386,75.19830716804992,79.97094610562917,346.9747977739453,7.172588804638346
1995-05-26,32.46711211562262,71.08412419858865,69.8346048191196,346.42102625366806,-6.2091274706554
1995-05-27,28.289611753665813,74.17817979322781,66.04082627558373,351.1499117397642,3.8087412685032964
1995-05-28,27.980946541547414,85.25304335757126,80.25910453469629,345.500332614101,2.9654094767627264
1995-05-29,31.522431307489978,70.5641327447618,73.5386298558364,350.6594670803708,2.911120919473775
1995-05-30,30.92759026617085,59.60209753319972,80.22579583980598,350.2984900010233,2.3009986998506546
1995-05-31,30.688106696170895,69.026057695848,74.63939737321158,352.14395915254636,2.309471847648239
1995-06-01,30.73198828600779,65.40565472373191,63.40686430884834,349.72291254413955,2.6095234924425066
1995-06-02,28.529528007721478,83.68989765681611,72.9523775009582,354.21304473024617,4.329007316241186
1995-06-03,30.203129498087673,80.55757095433026,64.5034498240645,352.77740682754194,4.100509280322471
1995-06-04,30.172415555944447,69.31151774464634,69.1552928823675,348.06355890719686,1.5573446997121574
1995-06-05,28.003865328950184,54.83339282582724,68.4318036689711,350.52652014497005,1.0803898254048512
1995-06-06,33.00910939071849,54.74109096438272,60.411687776225804,354.15664903770534,1.7138787607484693
1995-06-07,30.0689590459487,66.52547096847039,64.12306672850349,349.71408082795733,0.42538897907459106
1995-06-08,26.58120603536375,69.10684075947147,78.89774203392483,351.01062587812436,7.0153197439262165
1995-06-09,30.118273779747163,61.36209041489805,68.74604632828512,353.9317315693036,-2.1270768732050147
1995-06-10,26.696037524518356,59.66685338711836,66.35629394128058,350.04935107488734,3.9451830957005303
1995-06-11,30.058732539103033,57.896500175042874,75.97669735311929,353.3835680765975,3.9379334617720545
1995-06-12,30.639892832406375,62.942399686541755,64.60699309414477,349.3246748806233,0.12583635545174943
1995-06-13,26.518499272036582,38.69665811670242,65.80503900887095,345.37651227497713,2.6157621091416408
1995-06-14,29.922850597840757,50.85524648324253,70.88827066608405,353.6158644975694,5.5270871840235065
1995-06-15,28.65701539971783,54.93871855349513,63.60093451090256,352.043341834222,0.7587304329764897
1995-06-16,29.310098688357193,72.62165165863948,61.540706157797636,352.1820661941948,5.6952110133800895
1995-06-17,31.29330785844087,51.742750799948126,53.67166153281512,348.99407795033414,5.124711063141524
1995-06-18,26.841957205859472,61.016908227536554,59.923621837698434,349.16036418936983,-0.3489761756844636
1995-06-19,25.657590208477544,60.8062641269018,59.54027957884786,353.4950083512546,-1.5329795116769274
1995-06-20,25.21773006871475,70.84608064835068,64.72629127321458,351.6876158160098,2.298098455406441
1995-06-21,25.196251964590246,69.81643749866399,60.54304038587237,350.9733549759445,-1.9084942835329664
1995-06-22,26.504250035057936,55.93725082959153,74.04623531305633,351.65718630426716,-6.891105851451442
1995-06-23,27.17085589056848,51.077120464900574,57.62783928722347,354.23940992948235,0.36536142845181185
1995-06-24,26.871599992157766,48.51159606984635,69.57819698333864,352.6768412129817,8.366953975379653
1995-06-25,27.801869835496383,52.055728060209994,63.33194491807165,350.287240253525,0.5133268199669532
1995-06-26,26.00246119537066,49.44113644945197,65.92460517490592,348.4366208154741,3.003904307254985
1995-06-27,28.71219950732759,58.63173326292084,65.2778275583486,352.4267699507886,3.9759633275604265
1995-06-28,25.104262315095816,56.611629269483764,50.11308789575378,349.40979229528335,1.763064895486527
1995-06-29,30.90218051837381,57.63890123163138,60.80268126520783,348.9000403307332,0.8963218902935712
1995-06-30,26.541315600186078,63.62557472344701,59.2052281183735,353.90335846913763,5.593939851678758
1995-07-01,23.403728005674527,68.97297108954932,54.50724946431743,353.0237374783246,2.0381379108183753
1995-07-02,22.804294831846576,50.90235405852805,62.125990248305584,352.0573637275882,1.6548301098192026
1995-07-03,25.739086872306196,59.96190010487123,68.06633277484471,348.8162636417715,4.332064706119517
1995-07-04,24.155355190629617,44.76250884147663,45.774537120489065,354.878655774599,-1.1385020561211665
1995-07-05,25.858547953088348,59.44153874119844,56.12338607347554,353.3649261719154,-1.8285526826899081
1995-07-06,25.20546684261002,57.519632402419916,52.223439594762624,350.7066842297777,-2.9033333616681345
1995-07-07,23.942007709547294,56.30268970674194,58.46815413484448,350.29076120499957,3.686019362198216
1995-07-08,22.22303217291475,46.47433812704746,56.13871344181613,351.48536669335806,1.5015929774989956
1995-07-09,20.71621010360644,38.166491261987886,54.396650387162495,350.37861576708167,4.482253159301898
1995-07-10,22.68254110140666,30.222747744550258,60.531550203247804,355.76622690314804,2.16651103671864
1995-07-11,25.118467081236695,43.087347407248345,64.92476624651516,350.5785281295869,-2.088494226222035
1995-07-12,23.664437900215173,58.13946199346934,69.71126154427793,349.220885025335,0.9681365770454946
1995-07-13,20.575886461086117,39.03463539461622,52.368396961785535,354.5405483745004,4.735962627804993
1995-07-14,23.245422260985734,49.31042923700871,46.625203932113735,350.23265888067897,1.2696637699470914
1995-07-15,23.502024268068354,49.227287195964834,58.189868765779465,352.9507086529054,5.627216437466507
1995-07-16,20.796686180940654,37.28225057149086,63.11198006699731,352.73568953826293,0.7166628104434518
1995-07-17,22.705594789998724,52.6168286660749,58.7951399806435,351.27485611441955,4.246043794228367
1995-07-18,22.34908683752305,9.70416554722632,62.42712169366723,349.4530525758831,-3.249200584627644
1995-07-19,19.782084011462537,25.903984441678645,52.938310261519604,351.3097461403905,1.4298289240706246
1995-07-20,22.619833758432453,28.31939539898233,50.68998698241783,349.0734556711017,0.9585610056416671
1995-07-21,22.86299032482079,28.62651048234489,53.98900989251596,351.37280824811114,-2.0632443868725017
1995-07-22,23.745662101208314,39.538137005029625,51.43498780975089,352.9728725955231,5.4767265252848105
1995-07-23,23.526326185572696,38.43182880134832,56.08119549210637,354.86993568440664,0.23136557630374588
1995-07-24,18.50361764808221,38.831587113591496,57.29467958593816,349.26574320955285,-0.06767285215237395
1995-07-25,19.224659836876597,40.21720387506621,57.36861278973009,350.9475901228684,6.076659270633201
1995-07-26,21.972900276768087,24.124715955918663,54.365844177709526,350.40595105182854,2.6677087615057995
1995-07-27,21.814134479871324,20.81822573314465,52.72910483398542,352.0101178647129,4.533363282211205
1995-07-28,21.661650154085063,36.342445446058825,55.16175775924434,348.4260882464951,-2.90355943932328
1995-07-29,28.18331531843824,25.461411523197246,41.06690659156721,349.61944553428566,-0.18046913094953254
1995-07-30,21.467281864096552,15.448869239365736,51.62966360819243,348.09980366181713,8.484922044786355
1995-07-31,22.44567677595863,40.262534561067206,50.53693614367845,348.614293586043,4.798496009010319
1995-08-01,21.933034606448455,43.901346527191954,51.04056571094227,350.17709296896794,-0.9730486746299292
1995-08-02,21.17978445360834,44.929113256352494,49.24063444841179,354.8467996718627,2.9326432914014493
1995-08-03,19.09996353749072,30.640875288269875,51.544676504069415,352.207301289495,-0.7188006591137626
1995-08-04,21.10351321120624,34.449703418103,46.22217662151691,351.6491579722482,6.460255702721082
1995-08-05,17.896612749684778,41.31511173721206,54.45583189906463,354.22000412252436,-4.5198949445638945
1995-08-06,18.826972557573892,20.634951383592686,50.892803528980885,352.30049376625306,3.1258390576097588
1995-08-07,18.189929478749683,37.59536674884198,48.997724243569834,352.4955161160991,3.091390259228208
1995-08-08,19.186193391091514,28.688999812435178,44.479935882320945,350.6013808523643,-1.016743938409828
1995-08-09,23.515333525517306,34.5257325248928,51.77089242677297,350.27983896092456,1.5122878932327875
1995-08-10,15.016880507897199,26.710417624925974,48.45804220055577,348.9393076620987,3.468972460339047
1995-08-11,19.991188934657902,37.280378568017476,43.38148876758415,350.3664483188976,-2.981435724937096
1995-08-12,15.262397019039827,26.028983337051965,46.61356514375211,351.01464651220107,-1.4751300294350593
1995-08-13,17.415066607031253,8.437654836784494,49.784135811935535,352.2721971248519,1.9088181968452127
1995-08-14,20.409912727145493,37.28832994406658,49.1423995045588,351.51630828914745,-0.11444343268063317
1995-08-15,18.23567004453755,12.793443514799796,48.569420301301236,350.8667520769203,1.0059469208380623
1995-08-16,15.828773265521477,34.30723769815204,46.350984756561836,349.78060339428106,2.345706751636593
1995-08-17,16.43289901440778,20.39049463855832,50.775559392990246,352.4092764034038,-0.314844711115124
1995-08-18,19.104072173927282,32.57780768851756,51.5978314373283,350.6225565028445,2.347403096979659
1995-08-19,16.167675492238043,31.698805714723818,48.86217286140579,352.33274758231505,3.331725889239924
1995-08-20,17.947054415237613,24.194756641873383,42.0094070750813,347.80567623656276,4.784935240664908
1995-08-21,17.493239710531412,24.529808664649593,39.43191915773655,352.31212867110844,-1.2785538366704383
1995-08-22,15.989117696982648,23.230924517244034,41.78262033780122,353.14016604018,0.5843167441905708
1995-08-23,21.472725080963666,0.0,54.055286638309326,352.89247984273385,4.245753107077769
1995-08-24,18.3475215071455,19.33598763767741,45.48482229348446,351.2670431627238,-1.9555425061745582
1995-08-25,12.92660411104644,6.580160386443264,54.50261021121303,353.4981865336928,2.819894969661972
1995-08-26,17.249393509886268,19.050349379620002,43.0682472531445,349.1286980263512,2.5962172093585685
1995-08-27,15.45492712526617,5.516406587211469,42.178847673057206,351.50326955126866,-5.23799296039259
1995-08-28,18.387830564683597,4.7134614109937925,42.91120772840691,351.3019559687791,1.050084207409858
1995-08-29,15.004863286116949,32.23938272341648,42.63414845267222,353.7686128386015,3.536065982606511
1995-08-30,16.26987740331639,26.521587091248826,39.04530204566484,347.6618930088891,1.9187654006012398
1995-08-31,17.421301908445724,15.432889028561995,36.992916098168386,349.5936858035024,1.1420692967210144
1995-09-01,18.057372479466423,16.97943375411737,45.072556761717884,355.2115127460369,3.044035792674145
1995-09-02,13.842387071607957,12.320351583628486,47.6742595085161,346.8629447705048,5.55280148028192
1995-09-03,15.493702874713513,20.17647085461551,54.46376005074215,353.3599908509885,4.2094814349053395
1995-09-04,15.135171690254808,7.405884705115598,39.914649651846716,350.33755447097803,0.33975355307396216
1995-09-05,14.703415378767014,23.803170535692203,40.16960651918595,352.2546798937434,-1.7590576112294505
1995-09-06,19.46867069401678,11.04494638609024,37.931760925860594,354.5799053835887,4.18691203923124
1995-09-07,16.678112322960196,9.098184999311973,47.27696462567997,352.3458202074465,-0.8941058608289492
1995-09-08,13.279486678266666,13.245501297124688,45.58912283011945,354.6355391082297,1.0656057822019436
1995-09-09,17.57282303983292,6.859574459224719,37.00084846986778,350.7888398825529,3.263141999383153
1995-09-10,19.920014034409583,15.811569643147573,36.751382639226655,351.0602516218595,6.110485114662854
1995-09-11,17.68201083777219,6.91592837124918,45.90735092517108,353.36135452065963,6.538945786667343
1995-09-12,12.522512665779832,16.750772827701493,42.9487491557986,350.9158749918183,2.874160385611631
1995-09-13,14.539766933008087,24.012825523896943,44.71832363244681,352.9964945638778,1.1742272643818912
1995-09-14,17.9918658207808,4.458070452426409,36.41180126855951,354.176476124376,-0.8886235351159653
1995-09-15,13.995353922636939,10.155423484482341,31.341964709165993,353.55260736921423,8.599790729882312
1995-09-16,16.253836012803273,15.895795809391652,36.26641925611787,348.6651763391651,1.8648414841632648
1995-09-17,16.87383777455499,6.756698585023485,43.99646971747491,351.1473038053781,4.778584004954048
1995-09-18,13.43196183174255,15.60278358297192,51.03507888052709,352.4007962170056,3.346037423678522
1995-09-19,15.13091729987937,16.3694409406978,38.260406219452165,351.356410059056,1.2794891603254523
1995-09-20,8.734481375755372,21.51555568374375,51.72074836978469,352.0099950545167,1.163026495228174
1995-09-21,13.138201440621929,4.502173540597669,44.43013583818183,352.44847040569095,-1.3618816174108934
1995-09-22,14.654722665054557,1.0251439884016396,33.26128668680906,350.8122585651361,6.165368150133914
1995-09-23,12.640104513535508,7.279663544624379,41.24788790918607,351.4855829350784,2.4470991110721423
1995-09-24,18.37924227982435,0.5922026338324287,44.45473440671102,349.5174571293952,7.108009962239422
1995-09-25,12.235828944942455,15.840769596447075,27.970479285222616,350.9309089010131,1.4835862121687309
1995-09-26,14.200663468170498,0.0,43.28907775448351,348.84030115871496,1.946426035391394
1995-09-27,15.329827652259898,33.4134777479112,45.90526268180772,352.1337176450508,-0.5487057066089176
1995-09-28,17.941444175859,23.004089992336166,42.01674630895505,351.5213457343671,1.9273635666169344
1995-09-29,12.180684291580125,10.143906468508854,39.70046833284574,350.08326560840584,-0.8480730034443296
1995-09-30,17.37520896581059,18.677278583790248,39.13703391189821,355.4924415395796,4.090867250421471
1995-10-01,15.068783419960791,0.0,38.843573566817085,351.43816484524706,3.216909352384821
1995-10-02,13.087699020624179,35.24299323479995,34.12473094156664,352.50915958891886,7.328708439034217
1995-10-03,15.980284825884166,4.127853428407766,36.5773806156815,350.6658532604875,-1.4585880599761176
1995-10-04,15.46251981658123,8.857609014783836,37.94832134862792,351.12148943812264,6.5732839095767845
1995-10-05,13.875247798826257,0.0,40.6209722689656,352.60607831071314,0.0005454940476199432
1995-10-06,15.229522139969118,15.026113201521781,37.29754628877108,351.2998151588211,3.9791707018642577
1995-10-07,14.336478316033304,0.0,35.76999564963131,351.97798986163025,-0.47924091990879614
1995-10-08,15.354273822254987,11.327669238942997,43.954410107270576,353.5920982679795,3.575994496771961
1995-10-09,16.474574271335847,4.959955867260494,42.054419957992216,350.9494625676537,-4.553516375259852
1995-10-10,18.348353728753594,0.0,37.55686346817244,349.3282584496344,0.9771265781833458
1995-10-11,12.729622002463607,2.577432312290137,42.84191602239609,348.94711812617226,3.3177673236670087
1995-10-12,19.503169861470138,13.005621529990837,38.10808112613814,354.8835906677216,8.276408747807295
1995-10-13,11.367685448007597,0.0,40.75835831732747,353.87607188551783,-3.363376412236479
1995-10-14,15.005946367549265,3.547865082867405,45.39321117016592,353.33244370816107,3.024433038072026
1995-10-15,16.526692951034192,17.8301769385845,37.58001609713854,351.15580465146036,1.4856318143120169
1995-10-16,15.955458762737095,37.39520124254893,34.823143207734184,349.36881613064753,-2.695693691473877
1995-10-17,14.194354172686856,16.330696840638016,40.05173140744728,351.47743881504977,-0.31142210986437124
1995-10-18,15.072634931652912,2.577990514550889,34.05797838723457,351.8623991888888,1.660330018579721
1995-10-19,14.554837313252792,8.286597647470744,39.59162712734205,349.79307048738514,4.4854910921493785
